Text	POS	Dep	Head
.	PUNCT	punct	duel
Se	PRON	obj	reposer
reposer	VERB	nsubj	expression
n'	ADV	advmod	expression
est	AUX	cop	expression
évidemment	ADV	advmod	pas
pas	ADV	advmod	expression
une	DET	det	expression
expression	NOUN	ROOT	expression
juste	ADJ	amod	expression
,	PUNCT	punct	expression
car	CCONJ	cc	peuvent
les	DET	det	lits
lits	NOUN	nsubj	peuvent
américains	ADJ	amod	lits
peuvent	VERB	conj	expression
rivaliser	VERB	xcomp	peuvent
pour	ADP	case	dureté
la	DET	det	dureté
dureté	NOUN	obl:arg	rivaliser
avec	ADP	case	tables
des	DET	det	tables
tables	NOUN	nmod	dureté
de	ADP	case	marbre
marbre	NOUN	nmod	tables
ou	CCONJ	cc	granit
de	ADP	case	granit
granit	NOUN	conj	marbre
.	PUNCT	punct	expression
Ardan	NOUN	nsubj	dormait
dormait	VERB	ROOT	dormait
donc	ADV	advmod	dormait
assez	ADV	advmod	mal
mal	ADV	advmod	dormait
,	PUNCT	punct	dormait
se	PRON	expl:comp	tournant
tournant	VERB	advcl	dormait
,	PUNCT	punct	retournant
se	PRON	expl:comp	retournant
retournant	VERB	ccomp	tournant
entre	ADP	case	serviettes
les	DET	det	serviettes
serviettes	NOUN	obl:arg	retournant
qui	PRON	nsubj	servaient
lui	PRON	expl:comp	servaient
servaient	ADV	acl:relcl	serviettes
de	ADP	case	draps
draps	NOUN	obl:arg	servaient
,	PUNCT	punct	retournant
et	CCONJ	cc	songeait
il	PRON	nsubj	songeait
songeait	VERB	conj	tournant
à	ADP	mark	installer
installer	VERB	xcomp	songeait
une	DET	det	couchette
couchette	NOUN	obl:mod	installer
plus	ADV	advmod	confortable
confortable	ADJ	amod	couchette
dans	ADP	case	projectile
son	DET	det	projectile
projectile	NOUN	nmod	couchette
,	PUNCT	punct	songeait
quand	SCONJ	mark	violent
un	DET	det	bruit
bruit	NOUN	nsubj	violent
violent	NOUN	advcl	vint
vint	VERB	ccomp	tournant
l'	DET	det	arracher
arracher	NOUN	obj	vint
à	ADP	case	rêves
ses	DET	det	rêves
rêves	NOUN	nmod	arracher
.	PUNCT	punct	dormait
Des	DET	det	coups
coups	NOUN	nsubj	ébranlaient
désordonnés	VERB	amod	coups
ébranlaient	ADV	ROOT	ébranlaient
sa	DET	obj	porte
porte	NOUN	conj	ébranlaient
.	PUNCT	punct	ébranlaient
Ils	PRON	nsubj	semblaient
semblaient	VERB	ROOT	semblaient
être	AUX	aux:pass	portés
portés	VERB	xcomp	semblaient
avec	ADP	case	instrument
un	DET	det	instrument
instrument	NOUN	obl:mod	portés
de	ADP	case	fer
fer	NOUN	nmod	instrument
.	PUNCT	punct	semblaient
De	ADP	case	éclats
formidables	ADJ	amod	éclats
éclats	NOUN	nsubj	mêlaient
de	ADP	case	voix
voix	NOUN	nmod	éclats
se	PRON	expl:comp	mêlaient
mêlaient	VERB	ROOT	mêlaient
à	ADP	case	tapage
ce	DET	det	tapage
tapage	NOUN	obl:arg	mêlaient
un	DET	advmod	matinal
peu	ADV	advmod	trop
trop	ADV	advmod	matinal
matinal	ADJ	conj	mêlaient
.	PUNCT	punct	mêlaient
«	PROPN	ROOT	«
Ouvre	PROPN	ROOT	Ouvre
!	PUNCT	punct	Ouvre
criait	VERB	ROOT	criait
-on	PRON	nsubj	criait
.	PUNCT	punct	criait
Mais	CCONJ	cc	ouvre
,	PUNCT	punct	ouvre
au	ADP	case	nom
nom	NOUN	obl:mod	ouvre
du	ADP	case	Ciel
Ciel	NOUN	nmod	nom
,	PUNCT	punct	ouvre
ouvre	VERB	ROOT	ouvre
donc	ADV	advmod	ouvre
!	PUNCT	punct	ouvre
»	PUNCT	ROOT	»
Ardan	NOUN	nsubj	avait
n'	ADV	advmod	avait
avait	AUX	ROOT	avait
aucune	DET	det	raison
raison	NOUN	obj	avait
d'	ADP	mark	acquiescer
acquiescer	VERB	dep	avait
à	ADP	case	demande
une	DET	det	demande
demande	NOUN	obl:mod	acquiescer
si	SCONJ	mark	posée
bruyamment	ADV	advmod	posée
posée	ADJ	acl	demande
.	PUNCT	punct	avait
Cependant	ADV	advmod	leva
il	PRON	expl:subj	leva
se	PRON	expl:comp	leva
leva	VERB	ROOT	leva
et	CCONJ	cc	ouvrit
ouvrit	VERB	conj	leva
sa	DET	det	porte
porte	NOUN	conj	ouvrit
,	PUNCT	punct	leva
au	ADP	case	moment
moment	NOUN	obl:mod	leva
où	PRON	iobj	allait
elle	PRON	nsubj	allait
allait	VERB	acl:relcl	moment
céder	VERB	xcomp	allait
aux	ADP	case	efforts
efforts	NOUN	obl:arg	céder
du	ADP	case	visiteur
visiteur	NOUN	nmod	efforts
obstiné	ADJ	amod	visiteur
.	PUNCT	punct	leva
Le	DET	det	secrétaire
secrétaire	NOUN	ROOT	secrétaire
du	ADP	case	Gun
Gun	PROPN	nmod	secrétaire
-	PROPN	nmod	secrétaire
Club	NOUN	nmod	secrétaire
fit	VERB	case	irruption
irruption	NOUN	nmod	Club
dans	ADP	case	chambre
la	DET	det	chambre
chambre	NOUN	nmod	irruption
.	PUNCT	punct	secrétaire
Une	DET	det	bombe
bombe	NOUN	nsubj	entrée
ne	ADV	advmod	entrée
serait	AUX	cop	entrée
pas	ADV	advmod	entrée
entrée	VERB	ROOT	entrée
avec	ADP	case	moins
moins	ADV	obl:mod	entrée
de	ADP	case	cérémonie
cérémonie	NOUN	obl:arg	moins
.	PUNCT	punct	entrée
«	PUNCT	ROOT	«
Hier	ADV	advmod	abrupto
soir	NOUN	fixed	Hier
,	PUNCT	punct	écria
s'	PRON	det	écria
écria	NOUN	conj	Hier
J.-T.	PROPN	appos	écria
Maston	PROPN	flat:name	J.-T.
ex	ADP	case	abrupto
abrupto	VERB	advcl	insulté
,	PUNCT	punct	insulté
notre	DET	det	président
président	NOUN	nsubj:pass	insulté
a	AUX	aux:tense	insulté
été	AUX	aux:pass	insulté
insulté	VERB	ROOT	insulté
publiquement	ADV	advmod	insulté
pendant	ADP	case	meeting
le	DET	det	meeting
meeting	NOUN	obl:mod	insulté
!	PUNCT	punct	insulté
Il	PRON	nsubj	provoqué
a	AUX	aux:tense	provoqué
provoqué	VERB	ROOT	provoqué
son	DET	det	adversaire
adversaire	NOUN	obj	provoqué
,	PUNCT	punct	provoqué
qui	PRON	nsubj	autre
n'	ADV	advmod	autre
est	AUX	cop	autre
autre	ADJ	dep	provoqué
que	SCONJ	mark	capitaine
le	DET	det	capitaine
capitaine	NOUN	dep	autre
Nicholl	PROPN	flat:name	capitaine
!	PUNCT	punct	provoqué
Ils	PRON	nsubj	battent
se	PRON	expl:comp	battent
battent	VERB	ROOT	battent
ce	DET	det	matin
matin	NOUN	obj	battent
au	ADP	case	bois
bois	NOUN	obl:arg	battent
de	ADP	case	Skersnaw
Skersnaw	NOUN	nmod	bois
!	PUNCT	punct	battent
J'	PRON	nsubj	appris
ai	AUX	aux:tense	appris
tout	ADV	advmod	appris
appris	VERB	ROOT	appris
de	ADP	case	bouche
la	DET	det	bouche
bouche	NOUN	obl:arg	appris
de	ADP	case	Barbicane
Barbicane	PROPN	nmod	bouche
!	PUNCT	punct	appris
S'	SCONJ	mark	tué
il	PRON	nsubj:pass	tué
est	AUX	aux:pass	tué
tué	VERB	advcl	anéantissement
,	PUNCT	punct	anéantissement
c'	PRON	expl:subj	anéantissement
est	AUX	cop	anéantissement
l'	DET	det	anéantissement
anéantissement	NOUN	ROOT	anéantissement
de	ADP	case	projets
nos	DET	det	projets
projets	NOUN	obl:arg	anéantissement
!	PUNCT	punct	anéantissement
Il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
donc	ADV	advmod	faut
empêcher	VERB	xcomp	faut
ce	DET	det	duel
duel	NOUN	obj	empêcher
!	PUNCT	punct	faut
Or	CCONJ	cc	peut
,	PUNCT	punct	peut
un	DET	det	homme
seul	ADJ	amod	homme
homme	NOUN	nsubj	peut
au	ADP	case	monde
monde	NOUN	nmod	homme
peut	VERB	ROOT	peut
avoir	VERB	xcomp	peut
assez	ADV	advmod	empire
d'	ADP	case	empire
empire	NOUN	obj	avoir
sur	ADP	case	Barbicane
Barbicane	PROPN	nmod	empire
pour	ADP	case	arrêter
l'	DET	det	arrêter
arrêter	VERB	obl:mod	avoir
,	PUNCT	punct	peut
et	CCONJ	cc	Michel
cet	DET	det	homme
homme	NOUN	nsubj:pass	Michel
c'	PRON	nsubj:pass	Michel
est	AUX	aux:pass	Michel
Michel	PROPN	conj	peut
Ardan	PROPN	flat:name	Michel
!	PUNCT	punct	peut
»	PUNCT	ROOT	»
Pendant	ADP	mark	parlait
que	SCONJ	mark	parlait
J.-T.	PROPN	nsubj	parlait
Maston	PROPN	flat:name	J.-T.
parlait	VERB	advcl	précipité
ainsi	ADV	advmod	parlait
,	PUNCT	punct	Michel
Michel	PROPN	nsubj	précipité
Ardan	PROPN	flat:name	Michel
,	PUNCT	punct	Michel
renonçant	VERB	acl	Michel
à	ADP	case	interrompre
l'	DET	det	interrompre
interrompre	NOUN	obl:arg	renonçant
,	PUNCT	punct	précipité
s'	PRON	expl:comp	précipité
était	AUX	aux:tense	précipité
précipité	NOUN	ROOT	précipité
dans	ADP	case	vaste
son	DET	det	vaste
vaste	NOUN	obl:arg	précipité
pantalon	ADV	nmod	vaste
,	PUNCT	punct	précipité
et	CCONJ	cc	gagnaient
,	PUNCT	advmod	minutes
moins	ADV	advmod	deux
de	ADP	fixed	moins
deux	NUM	nummod	minutes
minutes	NOUN	obl:mod	gagnaient
après	ADV	mark	gagnaient
,	PUNCT	punct	gagnaient
les	DET	det	amis
deux	NUM	nummod	amis
amis	NOUN	nsubj	gagnaient
gagnaient	ADJ	conj	précipité
à	ADP	case	jambes
toutes	ADJ	det	jambes
jambes	NOUN	obl:arg	gagnaient
les	DET	det	faubourgs
faubourgs	NOUN	obj	gagnaient
de	ADP	case	Tampa
Tampa	PROPN	nmod	faubourgs
-	PROPN	nmod	faubourgs
Town	PROPN	nmod	faubourgs
.	PUNCT	punct	précipité
Ce	PRON	nsubj	rapide
fut	AUX	cop	rapide
pendant	ADP	case	course
cette	DET	det	course
course	NOUN	obl:mod	rapide
rapide	ADJ	ROOT	rapide
que	SCONJ	mark	mit
Maston	NOUN	nsubj	mit
mit	VERB	dep	rapide
Ardan	PROPN	obj	mit
au	ADP	case	courant
courant	NOUN	obl:arg	mit
de	ADP	case	situation
la	DET	det	situation
situation	NOUN	nmod	courant
.	PUNCT	punct	rapide
Il	PRON	expl:subj	apprit
lui	PRON	iobj	apprit
apprit	VERB	advcl	rencontrés
les	DET	det	causes
véritables	ADJ	amod	causes
causes	NOUN	obj	apprit
de	ADP	case	inimitié
l'	DET	det	inimitié
inimitié	NOUN	nmod	causes
de	ADP	case	Barbicane
Barbicane	PROPN	nmod	inimitié
et	CCONJ	cc	Nicholl
de	ADP	case	Nicholl
Nicholl	PROPN	conj	Barbicane
,	PUNCT	punct	apprit
comment	ADV	advmod	date
cette	DET	det	inimitié
inimitié	NOUN	nsubj	date
était	AUX	cop	date
de	ADP	case	date
vieille	ADJ	amod	date
date	NOUN	advcl	apprit
,	PUNCT	punct	date
pourquoi	ADV	advmod	jusque-là
jusque-là	ADV	advmod	date
,	PUNCT	punct	date
grâce	NOUN	case	amis
à	ADP	fixed	grâce
des	DET	det	amis
amis	NOUN	obl:mod	date
communs	ADJ	amod	amis
,	PUNCT	punct	rencontrés
le	DET	det	président
président	NOUN	nsubj	rencontrés
et	CCONJ	cc	capitaine
le	DET	det	capitaine
capitaine	NOUN	conj	président
ne	ADV	advmod	rencontrés
s'	PRON	expl:comp	rencontrés
étaient	AUX	aux:tense	rencontrés
jamais	ADV	advmod	rencontrés
rencontrés	VERB	ROOT	rencontrés
face	NOUN	case	face
à	ADP	fixed	face
face	NOUN	obl:mod	rencontrés
;	PUNCT	punct	rencontrés
il	PRON	nsubj	ajouta
ajouta	ADJ	ROOT	ajouta
qu'	SCONJ	mark	agissait
il	PRON	expl:subj	agissait
s'	PRON	expl:comp	agissait
agissait	VERB	ccomp	ajouta
uniquement	ADV	advmod	agissait
d'	ADP	case	rivalité
une	DET	det	rivalité
rivalité	NOUN	obl:arg	agissait
de	ADP	case	plaque
plaque	NOUN	nmod	rivalité
et	CCONJ	cc	boulet
de	ADP	case	boulet
boulet	NOUN	conj	plaque
,	PUNCT	punct	rivalité
et	CCONJ	cc	cherchée
qu'	SCONJ	mark	cherchée
enfin	ADV	dep	qu'
la	DET	det	scène
scène	NOUN	nsubj	cherchée
du	ADP	case	meeting
meeting	NOUN	nmod	scène
n'	ADV	advmod	cherchée
avait	AUX	aux:tense	cherchée
été	AUX	aux:pass	cherchée
qu'	ADV	advmod	cherchée
une	DET	det	occasion
occasion	NOUN	nsubj	cherchée
longtemps	ADV	advmod	cherchée
cherchée	VERB	conj	rivalité
par	ADP	case	Nicholl
Nicholl	PROPN	obl:mod	cherchée
de	ADP	case	satisfaire
satisfaire	NOUN	xcomp	cherchée
de	ADP	case	rancunes
vieilles	ADJ	amod	rancunes
rancunes	NOUN	nmod	satisfaire
.	PUNCT	punct	ajouta
Rien	PRON	nsubj	cherchent
de	ADP	mark	terrible
plus	ADV	advmod	terrible
terrible	ADJ	nmod	Rien
que	SCONJ	mark	cherchent
ces	DET	det	duels
duels	NOUN	nsubj	cherchent
particuliers	NOUN	amod	duels
à	ADP	case	Amérique
l'	DET	det	Amérique
Amérique	PROPN	nmod	duels
,	PUNCT	punct	duels
pendant	ADP	case	lesquels
lesquels	PRON	obl:mod	cherchent
les	DET	det	adversaires
deux	NUM	nummod	adversaires
adversaires	NOUN	nsubj	cherchent
se	PRON	expl:comp	cherchent
cherchent	VERB	ROOT	cherchent
à	ADP	case	taillis
travers	NOUN	fixed	à
les	DET	det	taillis
taillis	NOUN	obl:mod	cherchent
,	PUNCT	punct	guettent
se	PRON	expl:comp	guettent
guettent	VERB	conj	cherchent
au	ADP	case	coin
coin	NOUN	obl:mod	guettent
des	ADP	case	halliers
halliers	NOUN	obl:arg	guettent
et	CCONJ	cc	tirent
se	PRON	expl:comp	tirent
tirent	VERB	conj	guettent
au	ADP	case	milieu
milieu	NOUN	obl:arg	tirent
des	ADP	case	fourrés
fourrés	NOUN	nmod	milieu
comme	ADP	case	bêtes
des	DET	det	bêtes
bêtes	NOUN	nmod	fourrés
fauves	ADJ	amod	bêtes
.	PUNCT	punct	cherchent
C'	PRON	nsubj	doit
est	AUX	cop	doit
alors	ADV	advmod	doit
que	SCONJ	mark	doit
chacun	PRON	nsubj	doit
d'	ADP	case	eux
eux	PRON	nmod	chacun
doit	VERB	ROOT	doit
envier	VERB	xcomp	doit
ces	DET	det	merveilleuses
qualités	NOUN	amod	merveilleuses
merveilleuses	ADJ	obj	envier
si	SCONJ	mark	naturelles
naturelles	ADJ	conj	merveilleuses
aux	ADP	case	Indiens
Indiens	PROPN	obl:arg	envier
des	ADP	case	Prairies
Prairies	NOUN	nmod	Indiens
,	PUNCT	punct	intelligence
leur	DET	det	intelligence
intelligence	NOUN	conj	doit
rapide	ADJ	amod	intelligence
,	PUNCT	punct	sentiment
leur	DET	det	ruse
ruse	NOUN	dep	,
ingénieuse	ADJ	amod	ruse
,	PUNCT	punct	sentiment
leur	DET	det	sentiment
sentiment	NOUN	dep	doit
des	ADP	case	traces
traces	NOUN	nmod	sentiment
,	PUNCT	punct	flair
leur	DET	det	flair
flair	NOUN	conj	sentiment
de	ADP	case	ennemi
l'	DET	det	ennemi
ennemi	NOUN	nmod	flair
.	PUNCT	punct	doit
Une	DET	det	erreur
erreur	NOUN	obl:mod	peuvent
,	PUNCT	punct	erreur
une	DET	det	hésitation
hésitation	NOUN	nmod	erreur
,	PUNCT	punct	peuvent
un	DET	det	pas
faux	ADJ	amod	pas
pas	ADV	advmod	peuvent
peuvent	VERB	ROOT	peuvent
amener	VERB	xcomp	peuvent
la	DET	det	mort
mort	NOUN	obj	amener
.	PUNCT	punct	peuvent
Dans	ADP	case	rencontres
ces	DET	det	rencontres
rencontres	NOUN	obl:mod	font
,	PUNCT	punct	font
les	DET	det	Yankees
Yankees	PROPN	nsubj	font
se	PRON	expl:comp	font
font	VERB	aux:tense	accompagner
souvent	ADV	advmod	accompagner
accompagner	VERB	advcl	relancent
de	ADP	case	chiens
leurs	DET	det	chiens
chiens	NOUN	obl:arg	accompagner
et	CCONJ	cc	chasseurs
,	PUNCT	punct	chasseurs
à	ADP	case	fois
la	DET	det	fois
fois	NOUN	nmod	chasseurs
chasseurs	PROPN	conj	chiens
et	CCONJ	cc	gibier
gibier	ADV	conj	chasseurs
,	PUNCT	punct	relancent
ils	PRON	nsubj	relancent
se	PRON	expl:comp	relancent
relancent	VERB	ROOT	relancent
pendant	ADP	case	heures
des	DET	det	heures
heures	NOUN	obl:mod	relancent
entières	ADJ	amod	heures
.	PUNCT	punct	relancent
«	PUNCT	punct	diables
Quels	ADJ	amod	diables
diables	NOUN	ROOT	diables
de	ADP	case	gens
gens	NOUN	nmod	diables
vous	PRON	obj	êtes
êtes	VERB	acl	diables
!	PUNCT	punct	diables
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
Michel	PROPN	nsubj	écria
Ardan	PROPN	flat:name	Michel
,	PUNCT	punct	écria
quand	SCONJ	mark	dépeint
son	DET	det	compagnon
compagnon	NOUN	nsubj:pass	dépeint
lui	PRON	iobj	dépeint
eut	AUX	aux:tense	dépeint
dépeint	VERB	advcl	écria
avec	ADP	case	beaucoup
beaucoup	ADV	obl:mod	dépeint
d'	ADP	case	énergie
énergie	NOUN	obl:arg	beaucoup
toute	ADJ	amod	mise
cette	DET	det	mise
mise	NOUN	obl:mod	dépeint
en	ADP	case	scène
scène	NOUN	nmod	mise
.	PUNCT	punct	écria
--Nous	DET	punct	répondit
sommes	AUX	nsubj	répondit
ainsi	ADV	advmod	répondit
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
modestement	ADV	advmod	J.-T.
J.-T.	PROPN	xcomp	répondit
Maston	PROPN	flat:name	J.-T.
;	PUNCT	punct	répondit
mais	CCONJ	cc	hâtons
hâtons	NOUN	ROOT	hâtons
-nous	PRON	nmod	hâtons
.	PUNCT	punct	hâtons
»	PUNCT	ROOT	»
Cependant	ADV	ROOT	Cependant
Michel	PROPN	nsubj	franchir
Ardan	PROPN	flat:name	Michel
et	CCONJ	cc	beau
lui	PRON	nmod	beau
eurent	ADV	advmod	beau
beau	NOUN	conj	Michel
courir	VERB	acl	beau
à	ADP	case	plaine
travers	NOUN	fixed	à
la	DET	det	plaine
plaine	NOUN	obl:mod	courir
encore	ADV	advmod	humide
tout	DET	det	humide
humide	ADJ	amod	plaine
de	ADP	case	rosée
rosée	NOUN	nmod	humide
,	PUNCT	punct	franchir
franchir	VERB	ROOT	franchir
les	DET	det	rizières
rizières	NOUN	obj	franchir
et	CCONJ	cc	creeks
les	DET	det	creeks
creeks	NOUN	conj	rizières
,	PUNCT	punct	franchir
couper	VERB	xcomp	franchir
au	ADP	advmod	court
plus	ADV	fixed	au
court	ADJ	advmod	couper
,	PUNCT	punct	purent
ils	PRON	nsubj	purent
ne	ADV	advmod	purent
purent	ADV	advcl	franchir
atteindre	VERB	xcomp	purent
avant	ADP	case	heures
cinq	NUM	nummod	heures
heures	NOUN	obl:mod	atteindre
et	CCONJ	cc	bois
demie	NOUN	case	bois
le	DET	det	bois
bois	NOUN	conj	heures
de	ADP	case	Skersnaw
Skersnaw	PROPN	nmod	bois
.	PUNCT	punct	franchir
Barbicane	PROPN	nsubj	devait
devait	VERB	ROOT	devait
avoir	AUX	aux:tense	passé
passé	VERB	xcomp	devait
sa	DET	det	lisière
lisière	NOUN	advmod	passé
depuis	ADP	case	demi-heure
une	DET	det	demi-heure
demi-heure	NOUN	obl:mod	passé
.	PUNCT	punct	devait
Là	ADV	advmod	travaillait
travaillait	VERB	ROOT	travaillait
un	DET	det	bushman
vieux	ADJ	amod	bushman
bushman	NOUN	obj	travaillait
occupé	VERB	acl	bushman
à	ADP	mark	débiter
débiter	VERB	xcomp	occupé
en	ADP	case	fagots
fagots	NOUN	obl:mod	débiter
des	ADP	det	arbres
arbres	NOUN	nmod	fagots
abattus	NOUN	amod	arbres
sous	ADP	case	hache
sa	DET	det	hache
hache	NOUN	nmod	arbres
.	PUNCT	punct	travaillait
Maston	NOUN	ROOT	Maston
courut	VERB	flat:name	Maston
à	ADP	case	lui
lui	PRON	nmod	Maston
en	ADP	case	criant
criant	VERB	nmod	Maston
:	PUNCT	punct	Maston
«	PUNCT	ROOT	«
Avez	PROPN	ROOT	Avez
-vous	PRON	dep	Avez
vu	VERB	mark	entrer
entrer	VERB	xcomp	Avez
dans	ADP	case	bois
le	DET	det	bois
bois	NOUN	obl:mod	entrer
un	DET	det	homme
homme	NOUN	obj	entrer
armé	VERB	acl	homme
d'	ADP	case	rifle
un	DET	det	rifle
rifle	NOUN	obl:mod	armé
,	PUNCT	punct	Barbicane
Barbicane	PROPN	obl:mod	entrer
,	PUNCT	punct	président
le	DET	det	président
président	NOUN	conj	entrer
...	PUNCT	punct	ami
mon	DET	det	meilleur
meilleur	ADJ	amod	ami
ami	NOUN	obl:mod	Avez
?	PUNCT	punct	Avez
...	PUNCT	ROOT	...
»	PUNCT	punct	...
Le	DET	det	secrétaire
digne	ADJ	amod	secrétaire
secrétaire	NOUN	nsubj	naïvement
du	ADP	case	Gun
Gun	PROPN	nmod	secrétaire
-	PROPN	nmod	secrétaire
Club	NOUN	nmod	secrétaire
pensait	VERB	amod	Club
naïvement	VERB	ROOT	naïvement
que	SCONJ	mark	devait
son	DET	det	président
président	NOUN	nsubj	devait
devait	VERB	ccomp	naïvement
être	AUX	aux:pass	connu
connu	VERB	xcomp	devait
du	ADP	case	monde
monde	NOUN	obl:agent	connu
entier	ADJ	amod	monde
.	PUNCT	punct	naïvement
Mais	CCONJ	cc	eut
le	DET	det	bushman
bushman	NOUN	nsubj	eut
n'	ADV	advmod	eut
eut	VERB	ROOT	eut
pas	ADV	advmod	eut
l'	DET	det	air
air	NOUN	obj	eut
de	ADP	mark	comprendre
le	PRON	obj	comprendre
comprendre	VERB	nmod	air
.	PUNCT	punct	eut
«	PUNCT	ROOT	«
Un	DET	det	chasseur
chasseur	NOUN	nsubj	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
alors	ADV	advmod	Ardan
Ardan	PROPN	xcomp	dit
.	PUNCT	punct	dit
--Un	NOUN	ROOT	--Un
chasseur	ADJ	fixed	--Un
?	PUNCT	punct	--Un
oui	NOUN	nsubj	répondit
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
le	DET	det	bushman
bushman	NOUN	obj	répondit
.	PUNCT	punct	répondit
--Il	PRON	nsubj	a
y	PRON	expl:comp	a
a	VERB	ROOT	a
longtemps	ADV	advmod	a
?	PUNCT	punct	a
--Une	DET	det	heure
heure	NOUN	ROOT	heure
à	ADP	advmod	près
peu	ADV	fixed	à
près	ADV	advmod	heure
.	PUNCT	punct	heure
--Trop	NUM	ROOT	--Trop
tard	ADV	fixed	--Trop
!	PUNCT	punct	--Trop
s'	PRON	expl:comp	écria
écria	NOUN	ROOT	écria
Maston	PROPN	flat:name	écria
.	PUNCT	punct	écria
--Et	NOUN	nsubj	entendu
avez	AUX	aux:tense	entendu
-vous	PRON	nsubj	entendu
entendu	VERB	ROOT	entendu
des	DET	case	coups
coups	NOUN	obj	entendu
de	ADP	case	fusil
fusil	NOUN	nmod	coups
?	PUNCT	punct	entendu
demanda	NOUN	ROOT	demanda
Michel	PROPN	appos	demanda
Ardan	PROPN	flat:name	Michel
.	PUNCT	punct	demanda
--Non	ADJ	ROOT	--Non
.	PUNCT	punct	--Non
--Pas	PROPN	ROOT	--Pas
un	DET	det	seul
seul	ADJ	amod	--Pas
?	PUNCT	punct	--Pas
--Pas	PROPN	ROOT	--Pas
un	DET	det	seul
seul	ADJ	amod	--Pas
.	PUNCT	punct	--Pas
Ce	DET	det	chasseur
chasseur	NOUN	nsubj	a
-là	PRON	punct	a
n'	ADV	advmod	a
a	VERB	ROOT	a
pas	ADV	advmod	a
l'	DET	det	air
air	NOUN	obj	a
de	ADP	mark	faire
faire	VERB	acl	air
bonne	ADJ	amod	chasse
chasse	NOUN	obj	faire
!	PUNCT	punct	a
--Que	PRON	nsubj	faire
faire	VERB	ROOT	faire
?	PUNCT	punct	faire
dit	NOUN	ROOT	dit
Maston	PROPN	flat:name	dit
.	PUNCT	punct	dit
--Entrer	VERB	ROOT	--Entrer
dans	ADP	case	bois
le	DET	det	bois
bois	NOUN	obl:arg	--Entrer
,	PUNCT	punct	--Entrer
au	ADP	case	risque
risque	NOUN	obl:arg	--Entrer
d'	ADP	mark	attraper
attraper	VERB	acl	risque
une	DET	det	balle
balle	NOUN	obj	attraper
qui	PRON	nsubj:pass	destinée
ne	ADV	advmod	destinée
nous	PRON	iobj	destinée
est	AUX	aux:pass	destinée
pas	ADV	advmod	destinée
destinée	VERB	acl:relcl	balle
.	PUNCT	punct	--Entrer
--Ah	NOUN	ROOT	--Ah
!	PUNCT	punct	--Ah
s'	PRON	expl:comp	écria
écria	NOUN	nsubj	pouvait
Maston	PROPN	flat:name	écria
avec	ADP	case	accent
un	DET	det	accent
accent	NOUN	obl:mod	écria
auquel	ADJ	amod	écria
on	PRON	nsubj	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	ROOT	pouvait
se	PRON	expl:comp	méprendre
méprendre	VERB	xcomp	pouvait
,	PUNCT	punct	aimerais
j'	PRON	nsubj	aimerais
aimerais	VERB	conj	pouvait
mieux	ADV	advmod	balles
dix	NUM	nummod	balles
balles	NOUN	obj	aimerais
dans	ADP	case	tête
ma	DET	det	tête
tête	NOUN	obl:mod	aimerais
qu'	SCONJ	mark	seule
une	DET	det	seule
seule	ADJ	ccomp	aimerais
dans	ADP	case	tête
la	DET	det	tête
tête	NOUN	nmod	seule
de	ADP	case	Barbicane
Barbicane	PROPN	nmod	tête
.	PUNCT	punct	pouvait
--En	VERB	ROOT	--En
avant	ADP	case	donc
donc	ADV	advmod	--En
!	PUNCT	punct	--En
»	PUNCT	ROOT	»
reprit	VERB	acl	»
Ardan	PROPN	xcomp	reprit
en	ADP	mark	serrant
serrant	VERB	advcl	reprit
la	DET	det	main
main	NOUN	obj	serrant
de	ADP	case	compagnon
son	DET	det	compagnon
compagnon	NOUN	nmod	main
.	PUNCT	punct	»
Quelques	DET	det	secondes
secondes	NOUN	ROOT	secondes
plus	ADV	advmod	tard
tard	ADV	advmod	secondes
,	PUNCT	punct	disparaissaient
les	DET	det	amis
deux	NUM	nummod	amis
amis	NOUN	nsubj	disparaissaient
disparaissaient	VERB	acl	secondes
dans	ADP	case	taillis
le	DET	det	taillis
taillis	NOUN	obl:arg	disparaissaient
.	PUNCT	punct	secondes
C'	PRON	nsubj	fourré
était	AUX	cop	fourré
un	DET	det	fourré
fourré	NOUN	ROOT	fourré
fort	ADV	advmod	épais
épais	ADJ	advmod	fourré
,	PUNCT	punct	fourré
fait	VERB	advmod	fourré
de	ADP	det	géants
cyprès	ADV	amod	géants
géants	NOUN	obj	fait
,	PUNCT	punct	sycomores
de	DET	det	sycomores
sycomores	NOUN	obj	fait
,	PUNCT	punct	tulipiers
de	ADP	case	tulipiers
tulipiers	NOUN	conj	sycomores
,	PUNCT	punct	oliviers
d'	ADP	case	oliviers
oliviers	NOUN	conj	sycomores
,	PUNCT	punct	sycomores
de	ADP	case	tamarins
tamarins	NOUN	nmod	sycomores
,	PUNCT	punct	sycomores
de	ADP	case	chênes
chênes	NOUN	nmod	sycomores
vifs	ADJ	amod	chênes
et	CCONJ	cc	magnolias
de	ADP	case	magnolias
magnolias	NOUN	conj	vifs
.	PUNCT	punct	fourré
